#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-AFR
#Experiment: historical
#Model: NOAA-GFDL-GFDL-ESM2M_r1i1p1_SMHI-RCA4_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"1970-01",1.502,0.023,0.009,1.655,0.035,2.426,4.783,6.609,12.584,0.134,1.7
"1970-02",1.454,0.016,0.007,1.334,0.039,1.687,4.54,5.429,10.926,0.05,1.485
"1970-03",1.744,0.008,0.96,2.064,0.025,1.666,4.127,3.699,10.037,0.019,1.484
"1970-04",1.879,0.05,3.25,3.961,0.602,2.319,1.22,2.955,7.458,0.179,1.686
"1970-05",1.438,0.377,5.966,6.001,3.736,2.359,1.572,1.937,4.006,0.43,2.357
"1970-06",1.599,0.428,5.694,2.528,3.148,2.154,0.302,0.591,4.095,0.19,1.6
"1970-07",1.134,0.883,7.582,2.316,2.524,0.77,0.109,0.52,1.553,0.133,1.576
"1970-08",1.097,1.301,9.546,4.345,3.248,0.946,0.235,0.879,1.475,0.508,2.212
"1970-09",1.227,1.01,9.316,6.433,3.843,1.398,0.641,0.89,1.291,0.232,2.474
"1970-10",1.65,0.623,6.927,5.769,1.712,3.125,1.947,1.41,1.689,0.104,2.258
"1970-11",2.171,0.031,0.566,3.871,2.251,7.258,3.293,5.836,3.996,0.064,2.166
"1970-12",2.941,0.041,0.02,2.066,0.353,4.377,4.515,6.545,17.754,0.056,2.105
"1971-01",1.619,0.006,0.005,1.561,0.014,1.944,4.476,5.194,9.047,0.004,1.465
"1971-02",1.41,0.055,0.155,1.57,0.012,1.786,3.911,4.795,11.042,0.027,1.414
"1971-03",1.598,0.015,1.45,2.795,0.193,2.062,4.25,4.858,4.26,0.023,1.646
"1971-04",1.513,0.131,2.957,3.467,0.531,2.347,1.71,1.995,7.727,0.491,1.606
"1971-05",1.547,0.134,5.701,3.175,2.33,2.452,0.222,0.437,3.474,0.134,1.589
"1971-06",1.299,0.244,4.918,2.045,2.3,0.718,0.367,0.421,4.843,0.071,1.28
"1971-07",0.564,0.638,8.915,3.121,2.759,0.938,0.142,0.225,1.228,0.091,1.674
"1971-08",0.697,0.614,7.526,3.285,2.885,0.949,0.094,0.586,1.168,0.214,1.632
"1971-09",1.282,0.664,7.249,5.179,4.107,1.648,0.188,0.527,1.256,0.154,2.054
"1971-10",1.192,0.175,3.8,5.612,1.94,3.785,2.234,2.272,2.67,0.017,1.964
"1971-11",2.088,0.115,1.677,3.798,2.416,6.998,3.565,6.081,8.929,0.676,2.505
"1971-12",2.682,0.02,0.103,2.275,0.061,2.975,3.374,5.62,14.329,0.001,1.764
"1972-01",2.724,0.008,0.104,1.789,0.033,2.051,4.563,5.892,16.607,0.004,1.827
"1972-02",1.883,0.002,0.207,1.758,0.03,1.545,3.376,5.692,19.334,0.001,1.62
"1972-03",1.535,0.015,0.435,2.295,0.101,2.15,2.094,5.234,9.618,0.08,1.44
"1972-04",1.798,0.033,3.023,3.744,1.267,3.138,0.31,2.455,12.875,0.307,1.758
"1972-05",1.736,0.489,6.295,4.886,3.439,2.117,0.308,0.558,5.349,0.204,2.056
"1972-06",1.415,0.778,6.875,3.181,2.341,1.077,0.306,0.434,0.809,0.053,1.633
"1972-07",1.331,1.477,9.109,2.705,2.002,0.495,0.289,0.422,0.899,0.154,1.861
"1972-08",1.188,1.083,10.829,4.02,2.95,0.674,0.535,0.803,1.819,0.64,2.233
"1972-09",1.19,0.404,7.222,4.516,3.064,0.704,1.221,1.196,1.135,0.269,1.885
"1972-10",1.84,0.292,6.533,6.51,4.584,5.66,2.853,1.887,2.182,0.468,2.804
"1972-11",1.768,0.054,0.475,5.04,6.213,8.555,3.939,3.024,3.246,0.421,2.582
"1972-12",1.606,0.045,0.035,3.263,1.529,6.004,4.653,7.878,8.713,0.457,2.281
"1973-01",1.449,0.068,0.154,2.107,0.324,3.77,4.536,7.317,16.132,0.265,2.048
"1973-02",2.282,0.015,0.544,1.775,0.248,2.037,4.072,4.557,16.022,0.046,1.675
"1973-03",1.723,0.035,0.895,2.443,0.142,1.493,3.342,3.986,4.842,0.117,1.426
"1973-04",1.785,0.083,2.081,3.009,0.553,1.709,1.525,2.109,6.674,0.131,1.384
"1973-05",1.855,0.338,5.847,2.549,1.815,1.759,0.967,2.589,2.051,0.702,1.809
"1973-06",1.12,0.429,9.285,3.507,2.475,0.616,0.23,0.387,1.288,0.263,1.8
"1973-07",1.438,0.618,6.46,1.807,3.065,0.39,0.182,0.411,1.187,0.055,1.43
"1973-08",1.24,1.15,6.622,2.832,3.53,1.043,0.177,0.314,0.967,0.455,1.74
"1973-09",0.906,0.426,5.533,5.495,4.338,1.498,0.233,0.414,0.77,0.281,1.841
"1973-10",1.295,0.092,3.331,5.401,1.909,2.913,2.674,2.59,3.178,0.364,1.933
"1973-11",2.624,0.028,1.244,4.306,1.549,6.453,3.861,4.903,7.694,0.173,2.346
"1973-12",2.716,0.05,0.071,2.458,0.193,2.966,3.305,5.011,12.158,0.018,1.721
"1974-01",2.44,0.03,0.049,1.493,0.013,1.516,4.617,6.435,14.967,0.01,1.748
"1974-02",1.741,0.007,0.114,1.347,0.022,1.451,4.263,6.774,13.082,0.014,1.597
"1974-03",1.354,0.005,0.881,2.222,0.034,1.615,3.399,5.71,9.168,0.085,1.507
"1974-04",1.279,0.127,3.705,3.852,0.411,1.941,1.42,4.374,3.911,0.146,1.681
"1974-05",1.361,0.138,4.193,4.605,4.096,3.872,0.726,2.13,0.992,0.331,1.966
"1974-06",1.149,0.159,5.934,1.867,1.521,0.914,0.38,0.408,1.363,0.024,1.156
"1974-07",0.901,0.402,8.183,3.016,2.027,0.578,0.267,0.761,1.379,0.161,1.573
"1974-08",1.317,1.627,8.656,4.284,2.717,0.991,0.232,0.44,0.81,0.57,2.16
"1974-09",0.842,0.571,9.256,6.641,2.766,1.563,0.57,0.679,1.044,0.962,2.306
"1974-10",1.477,0.02,1.336,6.247,3.146,4.846,2.04,1.524,1.39,0.189,1.894
"1974-11",1.752,0.017,0.347,4.073,1.488,5.733,3.588,3.95,6.111,0.463,1.95
"1974-12",2.346,0.01,0.073,2.177,0.672,3.1,5.093,5.917,10.862,0.06,1.891
"1975-01",1.745,0.008,0.005,1.717,0.039,2.321,5.203,5.935,13.983,0.001,1.701
"1975-02",1.1,0.004,0.003,1.714,0.013,2.705,4.243,4.123,12.204,0.004,1.389
"1975-03",2.129,0.008,0.812,2.178,0.184,3.011,3.566,4.096,7.911,0.047,1.554
"1975-04",1.361,0.058,3.427,3.791,0.766,2.739,1.05,3.017,6.528,0.149,1.613
"1975-05",1.341,0.582,5.015,3.957,4.044,3.023,0.515,0.637,1.242,0.172,1.856
"1975-06",1.308,1.217,6.839,2.98,3.836,0.91,0.5,0.678,1.408,0.204,1.864
"1975-07",0.894,0.724,9.762,3.499,3.229,0.702,0.215,0.399,2.04,0.434,1.909
"1975-08",1.431,1.465,8.94,4.247,3.175,0.955,0.126,0.265,1.294,0.302,2.153
"1975-09",1.125,0.821,8.625,6.529,4.043,1.696,0.887,1.259,0.692,0.355,2.475
"1975-10",1.99,0.505,4.556,6.527,3.466,2.965,1.81,1.402,1.634,0.613,2.339
"1975-11",2.766,0.147,0.894,3.884,1.05,5.445,4.254,4.34,6.521,0.268,2.197
"1975-12",2.055,0.042,0.312,2.339,0.51,3.568,4.087,6.054,9.646,0.176,1.877
"1976-01",1.279,0.022,0,1.647,0.068,2.03,4.707,5.324,17.516,0.067,1.617
"1976-02",1.232,0.008,0.041,1.418,0.087,1.938,3.757,5.545,15.453,0.021,1.524
"1976-03",1.044,0.009,0.244,1.699,0.214,2.575,2.311,4.64,8.727,0.069,1.266
